country,date,confirmed,recovered,deaths,confirmed.log,recovered.log,deaths.log
Afghanistan,2020-02-20,0,0,0,-Inf,-Inf,-Inf
Afghanistan,2020-02-21,0,0,0,-Inf,-Inf,-Inf
Afghanistan,2020-02-22,0,0,0,-Inf,-Inf,-Inf
Afghanistan,2020-02-23,0,0,0,-Inf,-Inf,-Inf
Afghanistan,2020-02-24,1,0,0,0,-Inf,-Inf
Afghanistan,2020-02-25,1,0,0,0,-Inf,-Inf
Afghanistan,2020-02-26,1,0,0,0,-Inf,-Inf
Afghanistan,2020-02-27,1,0,0,0,-Inf,-Inf
Afghanistan,2020-02-28,1,0,0,0,-Inf,-Inf
Afghanistan,2020-02-29,1,0,0,0,-Inf,-Inf
Afghanistan,2020-03-01,1,0,0,0,-Inf,-Inf
Afghanistan,2020-03-02,1,0,0,0,-Inf,-Inf
Afghanistan,2020-03-03,1,0,0,0,-Inf,-Inf
Afghanistan,2020-03-04,1,0,0,0,-Inf,-Inf
Afghanistan,2020-03-05,1,0,0,0,-Inf,-Inf
Afghanistan,2020-03-06,1,0,0,0,-Inf,-Inf
Afghanistan,2020-03-07,1,0,0,0,-Inf,-Inf
Afghanistan,2020-03-08,4,0,0,0.6020599913279624,-Inf,-Inf
Afghanistan,2020-03-09,4,0,0,0.6020599913279624,-Inf,-Inf
Afghanistan,2020-03-10,5,0,0,0.6989700043360189,-Inf,-Inf
Afghanistan,2020-03-11,7,0,0,0.8450980400142568,-Inf,-Inf
Afghanistan,2020-03-12,7,0,0,0.8450980400142568,-Inf,-Inf
Afghanistan,2020-03-13,7,0,0,0.8450980400142568,-Inf,-Inf
Afghanistan,2020-03-14,11,0,0,1.041392685158225,-Inf,-Inf
Afghanistan,2020-03-15,16,0,0,1.2041199826559248,-Inf,-Inf
Afghanistan,2020-03-16,21,1,0,1.3222192947339193,0,-Inf
Afghanistan,2020-03-17,22,1,0,1.3424226808222062,0,-Inf
Afghanistan,2020-03-18,22,1,0,1.3424226808222062,0,-Inf
Afghanistan,2020-03-19,22,1,0,1.3424226808222062,0,-Inf
Afghanistan,2020-03-20,24,1,0,1.380211241711606,0,-Inf
Afghanistan,2020-03-21,24,1,0,1.380211241711606,0,-Inf
Afghanistan,2020-03-22,40,1,1,1.6020599913279625,0,0
Afghanistan,2020-03-23,40,1,1,1.6020599913279625,0,0
Afghanistan,2020-03-24,74,1,1,1.8692317197309762,0,0
Afghanistan,2020-03-25,84,2,2,1.9242792860618816,0.3010299956639812,0.3010299956639812
Afghanistan,2020-03-26,94,2,4,1.9731278535996986,0.3010299956639812,0.6020599913279624
Afghanistan,2020-03-27,110,2,4,2.041392685158225,0.3010299956639812,0.6020599913279624
Afghanistan,2020-03-28,110,2,4,2.041392685158225,0.3010299956639812,0.6020599913279624
Afghanistan,2020-03-29,120,2,4,2.0791812460476247,0.3010299956639812,0.6020599913279624
Afghanistan,2020-03-30,170,2,4,2.230448921378274,0.3010299956639812,0.6020599913279624
Afghanistan,2020-03-31,174,5,4,2.2405492482825995,0.6989700043360189,0.6020599913279624
Afghanistan,2020-04-01,237,5,4,2.374748346010104,0.6989700043360189,0.6020599913279624
Afghanistan,2020-04-02,273,10,6,2.436162647040756,1,0.7781512503836436
Afghanistan,2020-04-03,281,10,6,2.44870631990508,1,0.7781512503836436
Afghanistan,2020-04-04,299,10,7,2.4756711883244296,1,0.8450980400142568
Afghanistan,2020-04-05,349,15,7,2.5428254269591797,1.1760912590556813,0.8450980400142568
Afghanistan,2020-04-06,367,18,11,2.5646660642520893,1.255272505103306,1.041392685158225
Afghanistan,2020-04-07,423,18,14,2.6263403673750423,1.255272505103306,1.146128035678238
Afghanistan,2020-04-08,444,29,14,2.6473829701146196,1.462397997898956,1.146128035678238
Afghanistan,2020-04-09,484,32,15,2.6848453616444123,1.505149978319906,1.1760912590556813
Afghanistan,2020-04-10,521,32,15,2.7168377232995247,1.505149978319906,1.1760912590556813
Afghanistan,2020-04-11,555,32,18,2.7442929831226763,1.505149978319906,1.255272505103306
Afghanistan,2020-04-12,607,32,18,2.7831886910752575,1.505149978319906,1.255272505103306
Afghanistan,2020-04-13,665,32,21,2.8228216453031045,1.505149978319906,1.3222192947339193
Afghanistan,2020-04-14,714,40,23,2.8536982117761744,1.6020599913279625,1.3617278360175928
Afghanistan,2020-04-15,784,43,25,2.8943160626844384,1.6334684555795866,1.3979400086720377
Afghanistan,2020-04-16,840,54,30,2.9242792860618816,1.7323937598229686,1.4771212547196624
Afghanistan,2020-04-17,906,99,30,2.957128197676813,1.99563519459755,1.4771212547196624
Afghanistan,2020-04-18,933,112,30,2.9698816437465,2.0492180226701815,1.4771212547196624
Afghanistan,2020-04-19,996,131,33,2.998259338423699,2.1172712956557644,1.5185139398778875
Afghanistan,2020-04-20,1026,135,36,3.0111473607757975,2.130333768495006,1.5563025007672873
Afghanistan,2020-04-21,1092,150,36,3.0382226383687185,2.1760912590556813,1.5563025007672873
Afghanistan,2020-04-22,1176,166,40,3.0704073217401198,2.220108088040055,1.6020599913279625
Afghanistan,2020-04-23,1279,179,42,3.106870544478654,2.2528530309798933,1.6232492903979006
Afghanistan,2020-04-24,1351,188,43,3.130655349022031,2.27415784926368,1.6334684555795866
Afghanistan,2020-04-25,1463,188,47,3.1652443261253107,2.27415784926368,1.6720978579357175
Afghanistan,2020-04-26,1531,207,50,3.184975190698261,2.315970345456918,1.6989700043360187
Afghanistan,2020-04-27,1703,220,57,3.231214647962601,2.342422680822206,1.7558748556724915
Afghanistan,2020-04-28,1828,228,58,3.2619761913978125,2.357934847000454,1.7634279935629373
Afghanistan,2020-04-29,1939,252,60,3.287577809078705,2.401400540781544,1.7781512503836436
Afghanistan,2020-04-30,2171,260,64,3.3366598234544202,2.4149733479708178,1.806179973983887
Afghanistan,2020-05-01,2335,310,68,3.368286884902131,2.4913616938342726,1.8325089127062364
Afghanistan,2020-05-02,2469,331,72,3.3925210899319325,2.519827993775719,1.8573324964312685
Afghanistan,2020-05-03,2704,345,85,3.4320066872695985,2.537819095073274,1.9294189257142929
Afghanistan,2020-05-04,2894,397,90,3.4614985267830187,2.598790506763115,1.9542425094393248
Afghanistan,2020-05-05,3224,421,95,3.508395033133053,2.6242820958356683,1.9777236052888478
Afghanistan,2020-05-06,3392,458,104,3.5304558435846762,2.660865478003869,2.0170333392987803
Afghanistan,2020-05-07,3563,468,106,3.5518158223510157,2.670245853074124,2.0253058652647704
Afghanistan,2020-05-08,3778,472,109,3.577261953585815,2.673941998634088,2.037426497940624
Afghanistan,2020-05-09,4033,502,115,3.605628222007619,2.7007037171450192,2.060697840353612
Afghanistan,2020-05-10,4402,558,120,3.6436500382173294,2.7466341989375787,2.0791812460476247
Afghanistan,2020-05-11,4687,558,122,3.67089495352021,2.7466341989375787,2.0863598306747484
Afghanistan,2020-05-12,4963,610,127,3.6957442751973235,2.785329835010767,2.103803720955957
Afghanistan,2020-05-13,5226,648,132,3.718169405391307,2.8115750058705933,2.12057393120585
Afghanistan,2020-05-14,5639,691,136,3.7512020945883533,2.8394780473741985,2.1335389083702174
Afghanistan,2020-05-15,6053,745,153,3.781970673912552,2.8721562727482928,2.184691430817599
Afghanistan,2020-05-16,6402,745,168,3.8063156698081135,2.8721562727482928,2.225309281725863
Afghanistan,2020-05-17,6664,778,169,3.8237349883987313,2.890979596989689,2.2278867046136734
Afghanistan,2020-05-18,7072,801,173,3.849542252005017,2.9036325160842376,2.2380461031287955
Afghanistan,2020-05-19,7653,850,178,3.883831713329452,2.929418925714293,2.250420002308894
Afghanistan,2020-05-20,8145,930,187,3.910891088644528,2.9684829485539352,2.271841606536499
Afghanistan,2020-05-21,8676,938,193,3.9383195433421556,2.9722028383790646,2.285557309007774
Afghanistan,2020-05-22,9216,996,205,3.964542466079137,2.998259338423699,2.311753861055754
Afghanistan,2020-05-23,9998,1040,216,3.9999131324165713,3.0170333392987803,2.3344537511509307
Afghanistan,2020-05-24,10582,1075,218,4.024567757196038,3.031408464251624,2.3384564936046046
Afghanistan,2020-05-25,11173,1097,219,4.0481697987660175,3.0402066275747113,2.3404441148401185
Afghanistan,2020-05-26,11831,1128,220,4.073021454359739,3.0523090996473234,2.342422680822206
Albania,2020-01-22,0,0,0,-Inf,-Inf,-Inf
Albania,2020-01-23,0,0,0,-Inf,-Inf,-Inf
Albania,2020-01-24,0,0,0,-Inf,-Inf,-Inf
Albania,2020-01-25,0,0,0,-Inf,-Inf,-Inf
Albania,2020-01-26,0,0,0,-Inf,-Inf,-Inf
Albania,2020-01-27,0,0,0,-Inf,-Inf,-Inf
Albania,2020-01-28,0,0,0,-Inf,-Inf,-Inf
Albania,2020-01-29,0,0,0,-Inf,-Inf,-Inf
Albania,2020-01-30,0,0,0,-Inf,-Inf,-Inf
Albania,2020-01-31,0,0,0,-Inf,-Inf,-Inf
Albania,2020-02-01,0,0,0,-Inf,-Inf,-Inf
Albania,2020-02-02,0,0,0,-Inf,-Inf,-Inf
Albania,2020-02-03,0,0,0,-Inf,-Inf,-Inf
Albania,2020-02-04,0,0,0,-Inf,-Inf,-Inf
Albania,2020-02-05,0,0,0,-Inf,-Inf,-Inf
Albania,2020-02-06,0,0,0,-Inf,-Inf,-Inf
Albania,2020-02-07,0,0,0,-Inf,-Inf,-Inf
Albania,2020-02-08,0,0,0,-Inf,-Inf,-Inf
Albania,2020-02-09,0,0,0,-Inf,-Inf,-Inf
Albania,2020-02-10,0,0,0,-Inf,-Inf,-Inf
Albania,2020-02-11,0,0,0,-Inf,-Inf,-Inf
Albania,2020-02-12,0,0,0,-Inf,-Inf,-Inf
Albania,2020-02-13,0,0,0,-Inf,-Inf,-Inf
Albania,2020-02-14,0,0,0,-Inf,-Inf,-Inf
Albania,2020-02-15,0,0,0,-Inf,-Inf,-Inf
Albania,2020-02-16,0,0,0,-Inf,-Inf,-Inf
Albania,2020-02-17,0,0,0,-Inf,-Inf,-Inf
Albania,2020-02-18,0,0,0,-Inf,-Inf,-Inf
Albania,2020-02-19,0,0,0,-Inf,-Inf,-Inf
Albania,2020-02-20,0,0,0,-Inf,-Inf,-Inf
Albania,2020-02-21,0,0,0,-Inf,-Inf,-Inf
Albania,2020-02-22,0,0,0,-Inf,-Inf,-Inf
Albania,2020-02-23,0,0,0,-Inf,-Inf,-Inf
Albania,2020-02-24,0,0,0,-Inf,-Inf,-Inf
Albania,2020-02-25,0,0,0,-Inf,-Inf,-Inf
Albania,2020-02-26,0,0,0,-Inf,-Inf,-Inf
Albania,2020-02-27,0,0,0,-Inf,-Inf,-Inf
Albania,2020-02-28,0,0,0,-Inf,-Inf,-Inf
Albania,2020-02-29,0,0,0,-Inf,-Inf,-Inf
Albania,2020-03-01,0,0,0,-Inf,-Inf,-Inf
Albania,2020-03-02,0,0,0,-Inf,-Inf,-Inf
Albania,2020-03-03,0,0,0,-Inf,-Inf,-Inf
Albania,2020-03-04,0,0,0,-Inf,-Inf,-Inf
Albania,2020-03-05,0,0,0,-Inf,-Inf,-Inf
Albania,2020-03-06,0,0,0,-Inf,-Inf,-Inf
Albania,2020-03-07,0,0,0,-Inf,-Inf,-Inf
Albania,2020-03-08,0,0,0,-Inf,-Inf,-Inf
Albania,2020-03-09,2,0,0,0.3010299956639812,-Inf,-Inf
Albania,2020-03-10,10,0,0,1,-Inf,-Inf
Albania,2020-03-11,12,0,1,1.0791812460476249,-Inf,0
Albania,2020-03-12,23,0,1,1.3617278360175928,-Inf,0
Albania,2020-03-13,33,0,1,1.5185139398778875,-Inf,0
Albania,2020-03-14,38,0,1,1.5797835966168101,-Inf,0
Albania,2020-03-15,42,0,1,1.6232492903979006,-Inf,0
Albania,2020-03-16,51,0,1,1.7075701760979363,-Inf,0
Albania,2020-03-17,55,0,1,1.7403626894942439,-Inf,0
Albania,2020-03-18,59,0,2,1.7708520116421442,-Inf,0.3010299956639812
Albania,2020-03-19,64,0,2,1.806179973983887,-Inf,0.3010299956639812
Albania,2020-03-20,70,0,2,1.845098040014257,-Inf,0.3010299956639812
Albania,2020-03-21,76,2,2,1.8808135922807914,0.3010299956639812,0.3010299956639812
Albania,2020-03-22,89,2,2,1.9493900066449128,0.3010299956639812,0.3010299956639812
Albania,2020-03-23,104,2,4,2.0170333392987803,0.3010299956639812,0.6020599913279624
Albania,2020-03-24,123,10,5,2.089905111439398,1,0.6989700043360189
Albania,2020-03-25,146,17,5,2.164352855784437,1.2304489213782739,0.6989700043360189
Albania,2020-03-26,174,17,6,2.2405492482825995,1.2304489213782739,0.7781512503836436
Albania,2020-03-27,186,31,8,2.2695129442179165,1.4913616938342726,0.9030899869919435
Albania,2020-03-28,197,31,10,2.294466226161593,1.4913616938342726,1
Albania,2020-03-29,212,33,10,2.3263358609287517,1.5185139398778875,1
Albania,2020-03-30,223,44,11,2.3483048630481607,1.6434526764861874,1.041392685158225
Albania,2020-03-31,243,52,15,2.385606273598312,1.7160033436347992,1.1760912590556813
Albania,2020-04-01,259,67,15,2.413299764081252,1.8260748027008264,1.1760912590556813
Albania,2020-04-02,277,76,16,2.4424797690644486,1.8808135922807914,1.2041199826559248
Albania,2020-04-03,304,89,17,2.482873583608754,1.9493900066449128,1.2304489213782739
Albania,2020-04-04,333,99,20,2.5224442335063197,1.99563519459755,1.3010299956639813
Albania,2020-04-05,361,104,20,2.5575072019056577,2.0170333392987803,1.3010299956639813
Albania,2020-04-06,377,116,21,2.576341350205793,2.0644579892269186,1.3222192947339193
Albania,2020-04-07,383,131,22,2.583198773968623,2.1172712956557644,1.3424226808222062
Albania,2020-04-08,400,154,22,2.6020599913279625,2.187520720836463,1.3424226808222062
Albania,2020-04-09,409,165,23,2.611723308007342,2.2174839442139063,1.3617278360175928
Albania,2020-04-10,416,182,23,2.6190933306267428,2.2600713879850747,1.3617278360175928
Albania,2020-04-11,433,197,23,2.6364878963533656,2.294466226161593,1.3617278360175928
Albania,2020-04-12,446,217,23,2.649334858712142,2.3364597338485296,1.3617278360175928
Albania,2020-04-13,467,232,23,2.6693168805661123,2.3654879848909,1.3617278360175928
Albania,2020-04-14,475,248,24,2.6766936096248664,2.3944516808262164,1.380211241711606
Albania,2020-04-15,494,251,25,2.693726948923647,2.399673721481038,1.3979400086720377
Albania,2020-04-16,518,277,26,2.714329759745233,2.4424797690644486,1.414973347970818
Albania,2020-04-17,539,283,26,2.7315887651867388,2.45178643552429,1.414973347970818
Albania,2020-04-18,548,302,26,2.738780558484369,2.4800069429571505,1.414973347970818
Albania,2020-04-19,562,314,26,2.749736315569061,2.496929648073215,1.414973347970818
Albania,2020-04-20,584,327,26,2.7664128471123997,2.514547752660286,1.414973347970818
Albania,2020-04-21,609,345,26,2.784617292632875,2.537819095073274,1.414973347970818
Albania,2020-04-22,634,356,27,2.8020892578817325,2.5514499979728753,1.4313637641589874
Albania,2020-04-23,663,385,27,2.821513528404773,2.5854607295085006,1.4313637641589874
Albania,2020-04-24,678,394,27,2.8312296938670634,2.595496221825574,1.4313637641589874
Albania,2020-04-25,712,403,27,2.8524799936368566,2.6053050461411096,1.4313637641589874
Albania,2020-04-26,726,410,28,2.8609366207000937,2.6127838567197355,1.4471580313422192
Albania,2020-04-27,736,422,28,2.866877814337499,2.625312450961674,1.4471580313422192
Albania,2020-04-28,750,431,30,2.8750612633917,2.6344772701607315,1.4771212547196624
Albania,2020-04-29,766,455,30,2.884228769632604,2.6580113966571126,1.4771212547196624
Albania,2020-04-30,773,470,31,2.888179493918325,2.6720978579357175,1.4913616938342726
Albania,2020-05-01,782,488,31,2.893206753059848,2.6884198220027105,1.4913616938342726
Albania,2020-05-02,789,519,31,2.89707700320942,2.7151673578484576,1.4913616938342726
Albania,2020-05-03,795,531,31,2.9003671286564705,2.725094521081469,1.4913616938342726
Albania,2020-05-04,803,543,31,2.904715545278681,2.734799829588847,1.4913616938342726
Albania,2020-05-05,820,570,31,2.9138138523837167,2.7558748556724915,1.4913616938342726
Albania,2020-05-06,832,595,31,2.920123326290724,2.7745169657285498,1.4913616938342726
Albania,2020-05-07,842,605,31,2.9253120914996495,2.781755374652469,1.4913616938342726
Albania,2020-05-08,850,620,31,2.929418925714293,2.792391689498254,1.4913616938342726
Albania,2020-05-09,856,627,31,2.932473764677153,2.7972675408307164,1.4913616938342726
Albania,2020-05-10,868,650,31,2.938519725176492,2.8129133566428557,1.4913616938342726
Albania,2020-05-11,872,654,31,2.940516484932567,2.815577748324267,1.4913616938342726
Albania,2020-05-12,876,682,31,2.9425041061680806,2.833784374656479,1.4913616938342726
Albania,2020-05-13,880,688,31,2.9444826721501687,2.837588438235511,1.4913616938342726
Albania,2020-05-14,898,694,31,2.9532763366673045,2.841359470454855,1.4913616938342726
Albania,2020-05-15,916,705,31,2.9618954736678504,2.848189116991399,1.4913616938342726
Albania,2020-05-16,933,714,31,2.9698816437465,2.8536982117761744,1.4913616938342726
Albania,2020-05-17,946,715,31,2.975891136401793,2.8543060418010806,1.4913616938342726
Albania,2020-05-18,948,727,31,2.976808337338066,2.8615344108590377,1.4913616938342726
Albania,2020-05-19,949,742,31,2.977266212427293,2.870403905279027,1.4913616938342726
Albania,2020-05-20,964,758,31,2.984077033902831,2.8796692056320534,1.4913616938342726
Albania,2020-05-21,969,771,31,2.9863237770507656,2.8870543780509568,1.4913616938342726
Albania,2020-05-22,981,777,31,2.9916690073799486,2.890421018800914,1.4913616938342726
Albania,2020-05-23,989,783,31,2.9951962915971793,2.8937617620579434,1.4913616938342726
Albania,2020-05-24,998,789,32,2.999130541287371,2.89707700320942,1.505149978319906
Albania,2020-05-25,1004,795,32,3.0017337128090005,2.9003671286564705,1.505149978319906
Albania,2020-05-26,1029,803,33,3.012415374762433,2.904715545278681,1.5185139398778875
Algeria,2020-01-22,0,0,0,-Inf,-Inf,-Inf
Algeria,2020-01-23,0,0,0,-Inf,-Inf,-Inf
Algeria,2020-01-24,0,0,0,-Inf,-Inf,-Inf
Algeria,2020-01-25,0,0,0,-Inf,-Inf,-Inf
Algeria,2020-01-26,0,0,0,-Inf,-Inf,-Inf
Algeria,2020-01-27,0,0,0,-Inf,-Inf,-Inf
Algeria,2020-01-28,0,0,0,-Inf,-Inf,-Inf
Algeria,2020-01-29,0,0,0,-Inf,-Inf,-Inf
Algeria,2020-01-30,0,0,0,-Inf,-Inf,-Inf
Algeria,2020-01-31,0,0,0,-Inf,-Inf,-Inf
Algeria,2020-02-01,0,0,0,-Inf,-Inf,-Inf
Algeria,2020-02-02,0,0,0,-Inf,-Inf,-Inf
Algeria,2020-02-03,0,0,0,-Inf,-Inf,-Inf
Algeria,2020-02-04,0,0,0,-Inf,-Inf,-Inf
Algeria,2020-02-05,0,0,0,-Inf,-Inf,-Inf
Algeria,2020-02-06,0,0,0,-Inf,-Inf,-Inf
Algeria,2020-02-07,0,0,0,-Inf,-Inf,-Inf
Algeria,2020-02-08,0,0,0,-Inf,-Inf,-Inf
Algeria,2020-02-09,0,0,0,-Inf,-Inf,-Inf
Algeria,2020-02-10,0,0,0,-Inf,-Inf,-Inf
Algeria,2020-02-11,0,0,0,-Inf,-Inf,-Inf
Algeria,2020-02-12,0,0,0,-Inf,-Inf,-Inf
Algeria,2020-02-13,0,0,0,-Inf,-Inf,-Inf
Algeria,2020-02-14,0,0,0,-Inf,-Inf,-Inf
Algeria,2020-02-15,0,0,0,-Inf,-Inf,-Inf
Algeria,2020-02-16,0,0,0,-Inf,-Inf,-Inf
Algeria,2020-02-17,0,0,0,-Inf,-Inf,-Inf
Algeria,2020-02-18,0,0,0,-Inf,-Inf,-Inf
Algeria,2020-02-19,0,0,0,-Inf,-Inf,-Inf
Algeria,2020-02-20,0,0,0,-Inf,-Inf,-Inf
Algeria,2020-02-21,0,0,0,-Inf,-Inf,-Inf
Algeria,2020-02-22,0,0,0,-Inf,-Inf,-Inf
Algeria,2020-02-23,0,0,0,-Inf,-Inf,-Inf
Algeria,2020-02-24,0,0,0,-Inf,-Inf,-Inf
Algeria,2020-02-25,1,0,0,0,-Inf,-Inf
Algeria,2020-02-26,1,0,0,0,-Inf,-Inf
Algeria,2020-02-27,1,0,0,0,-Inf,-Inf
Algeria,2020-02-28,1,0,0,0,-Inf,-Inf
Algeria,2020-02-29,1,0,0,0,-Inf,-Inf
Algeria,2020-03-01,1,0,0,0,-Inf,-Inf
Algeria,2020-03-02,3,0,0,0.47712125471966244,-Inf,-Inf
Algeria,2020-03-03,5,0,0,0.6989700043360189,-Inf,-Inf
Algeria,2020-03-04,12,0,0,1.0791812460476249,-Inf,-Inf
Algeria,2020-03-05,12,0,0,1.0791812460476249,-Inf,-Inf
Algeria,2020-03-06,17,0,0,1.2304489213782739,-Inf,-Inf
Algeria,2020-03-07,17,0,0,1.2304489213782739,-Inf,-Inf
Algeria,2020-03-08,19,0,0,1.2787536009528289,-Inf,-Inf
Algeria,2020-03-09,20,0,0,1.3010299956639813,-Inf,-Inf
Algeria,2020-03-10,20,0,0,1.3010299956639813,-Inf,-Inf
Algeria,2020-03-11,20,0,0,1.3010299956639813,-Inf,-Inf
Algeria,2020-03-12,24,8,1,1.380211241711606,0.9030899869919435,0
Algeria,2020-03-13,26,8,2,1.414973347970818,0.9030899869919435,0.3010299956639812
Algeria,2020-03-14,37,12,3,1.568201724066995,1.0791812460476249,0.47712125471966244
Algeria,2020-03-15,48,12,4,1.6812412373755872,1.0791812460476249,0.6020599913279624
Algeria,2020-03-16,54,12,4,1.7323937598229686,1.0791812460476249,0.6020599913279624
Algeria,2020-03-17,60,12,4,1.7781512503836436,1.0791812460476249,0.6020599913279624
Algeria,2020-03-18,74,12,7,1.8692317197309762,1.0791812460476249,0.8450980400142568
Algeria,2020-03-19,87,32,9,1.9395192526186185,1.505149978319906,0.9542425094393249
Algeria,2020-03-20,90,32,11,1.9542425094393248,1.505149978319906,1.041392685158225
Algeria,2020-03-21,139,32,15,2.143014800254095,1.505149978319906,1.1760912590556813
Algeria,2020-03-22,201,65,17,2.303196057420489,1.8129133566428555,1.2304489213782739
Algeria,2020-03-23,230,65,17,2.361727836017593,1.8129133566428555,1.2304489213782739
Algeria,2020-03-24,264,24,19,2.4216039268698313,1.380211241711606,1.2787536009528289
Algeria,2020-03-25,302,65,21,2.4800069429571505,1.8129133566428555,1.3222192947339193
Algeria,2020-03-26,367,29,25,2.5646660642520893,1.462397997898956,1.3979400086720377
Algeria,2020-03-27,409,29,26,2.611723308007342,1.462397997898956,1.414973347970818
Algeria,2020-03-28,454,31,29,2.6570558528571038,1.4913616938342726,1.462397997898956
Algeria,2020-03-29,511,31,31,2.708420900134713,1.4913616938342726,1.4913616938342726
Algeria,2020-03-30,584,37,35,2.7664128471123997,1.568201724066995,1.5440680443502757
Algeria,2020-03-31,716,46,44,2.8549130223078554,1.662757831681574,1.6434526764861874
Algeria,2020-04-01,847,61,58,2.9278834103307068,1.7853298350107671,1.7634279935629373
Algeria,2020-04-02,986,61,86,2.9938769149412114,1.7853298350107671,1.9344984512435677
Algeria,2020-04-03,1171,62,105,3.068556895072363,1.792391689498254,2.0211892990699383
Algeria,2020-04-04,1251,90,130,3.09725730969342,1.9542425094393248,2.113943352306837
Algeria,2020-04-05,1320,90,152,3.12057393120585,1.9542425094393248,2.1818435879447726
Algeria,2020-04-06,1423,90,173,3.153204900084284,1.9542425094393248,2.2380461031287955
Algeria,2020-04-07,1468,113,193,3.166726055580052,2.05307844348342,2.285557309007774
Algeria,2020-04-08,1572,237,205,3.196452541703389,2.374748346010104,2.311753861055754
Algeria,2020-04-09,1666,347,235,3.2216749970707688,2.5403294747908736,2.3710678622717363
Algeria,2020-04-10,1761,405,256,3.245759355967277,2.6074550232146687,2.4082399653118496
Algeria,2020-04-11,1825,460,275,3.2612628687924934,2.6627578316815743,2.439332693830263
Algeria,2020-04-12,1914,591,293,3.281941933440825,2.7715874808812555,2.4668676203541096
Algeria,2020-04-13,1983,601,313,3.2973227142053028,2.7788744720027396,2.4955443375464483
Algeria,2020-04-14,2070,691,326,3.315970345456918,2.8394780473741985,2.513217600067939
Algeria,2020-04-15,2160,708,336,3.3344537511509307,2.850033257689769,2.526339277389844
Algeria,2020-04-16,2268,783,348,3.355643050220869,2.8937617620579434,2.5415792439465807
Algeria,2020-04-17,2418,846,364,3.383456296524753,2.9273703630390235,2.561101383649056
Algeria,2020-04-18,2534,894,367,3.4038066105474227,2.951337518795918,2.5646660642520893
Algeria,2020-04-19,2629,1047,375,3.419790586106363,3.0199466816788423,2.574031267727719
Algeria,2020-04-20,2718,1099,384,3.4342494523964753,3.0409976924234905,2.584331224367531
Algeria,2020-04-21,2811,1152,392,3.4488608456074408,3.061452479087193,2.593286067020457
Algeria,2020-04-22,2910,1204,402,3.4638929889859074,3.0806264869218056,2.60422605308447
Algeria,2020-04-23,3007,1355,407,3.4781334281005174,3.1319392952104246,2.60959440922522
Algeria,2020-04-24,3127,1408,415,3.4951278812429334,3.1486026548060932,2.6180480967120925
Algeria,2020-04-25,3256,1479,419,3.5126843962171637,3.1699681739968923,2.622214022966295
Algeria,2020-04-26,3382,1508,425,3.529173603261723,3.178401341533755,2.6283889300503116
Algeria,2020-04-27,3517,1558,432,3.5461723683169426,3.1925674533365456,2.635483746814912
Algeria,2020-04-28,3649,1651,437,3.5621738633646483,3.2177470732627937,2.640481436970422
Algeria,2020-04-29,3848,1702,444,3.5852350633657752,3.230959555748569,2.6473829701146196
Algeria,2020-04-30,4006,1779,450,3.6027109449575576,3.250175948083925,2.6532125137753435
Algeria,2020-05-01,4154,1821,453,3.6184664921990803,3.26030994579492,2.656098202012832
Algeria,2020-05-02,4295,1872,459,3.632963168167261,3.2723058444020863,2.661812685537261
Algeria,2020-05-03,4474,1936,463,3.6506959797606107,3.286905352972375,2.6655809910179533
